0.000000e+00 4.771596e-13 1.108522e-20
1.000000e-08 4.771596e-13 1.108522e-20
2.000000e-08 8.448670e-13 6.260651e-21
3.000000e-08 1.495936e-12 3.535858e-21
4.000000e-08 2.648730e-12 1.996964e-21
5.000000e-08 4.689888e-12 1.127835e-21
6.000000e-08 8.303996e-12 6.369726e-22
7.000000e-08 1.470320e-11 3.597461e-22
8.000000e-08 2.603374e-11 2.031755e-22
9.000000e-08 4.609578e-11 1.147484e-22
1.000000e-07 8.161799e-11 6.480701e-23
1.100000e-07 1.445142e-10 3.660137e-23
1.200000e-07 2.558794e-10 2.067153e-23
1.300000e-07 4.530644e-10 1.167476e-23
1.400000e-07 8.022037e-10 6.593609e-24
1.500000e-07 1.420396e-09 3.723904e-24
1.600000e-07 2.514977e-09 2.103167e-24
1.700000e-07 4.453062e-09 1.187816e-24
1.800000e-07 7.884668e-09 6.708485e-25
1.900000e-07 1.396073e-08 3.788783e-25
2.000000e-07 0.000000e+00 0.000000e+00
2.100000e-07 0.000000e+00 0.000000e+00
2.200000e-07 0.000000e+00 0.000000e+00
2.300000e-07 0.000000e+00 0.000000e+00
2.400000e-07 0.000000e+00 0.000000e+00
2.500000e-07 0.000000e+00 0.000000e+00
2.600000e-07 0.000000e+00 0.000000e+00
2.700000e-07 0.000000e+00 0.000000e+00
2.800000e-07 0.000000e+00 0.000000e+00
2.900000e-07 0.000000e+00 0.000000e+00
3.000000e-07 0.000000e+00 0.000000e+00
3.100000e-07 0.000000e+00 0.000000e+00
3.200000e-07 0.000000e+00 0.000000e+00
3.300000e-07 0.000000e+00 0.000000e+00
3.400000e-07 0.000000e+00 0.000000e+00
3.500000e-07 0.000000e+00 0.000000e+00
3.600000e-07 0.000000e+00 0.000000e+00
3.700000e-07 0.000000e+00 0.000000e+00
3.800000e-07 0.000000e+00 0.000000e+00
3.900000e-07 0.000000e+00 0.000000e+00
4.000000e-07 6.742815e-16 0.000000e+00
4.100000e-07 8.465820e-16 0.000000e+00
4.200000e-07 2.124246e-15 0.000000e+00
4.300000e-07 5.327012e-15 0.000000e+00
4.400000e-07 1.168331e-14 0.000000e+00
4.500000e-07 2.509170e-14 0.000000e+00
4.600000e-07 5.499442e-14 0.000000e+00
4.700000e-07 1.213242e-13 0.000000e+00
4.800000e-07 2.668224e-13 0.000000e+00
4.900000e-07 5.960241e-13 0.000000e+00
5.000000e-07 1.318267e-12 0.000000e+00
5.100000e-07 2.921175e-12 0.000000e+00
5.200000e-07 6.464777e-12 0.000000e+00
5.300000e-07 1.432582e-11 0.000000e+00
5.400000e-07 3.174952e-11 0.000000e+00
5.500000e-07 7.033322e-11 0.000000e+00
5.600000e-07 1.558014e-10 0.000000e+00
5.700000e-07 3.451012e-10 0.000000e+00
5.800000e-07 7.644425e-10 0.000000e+00
5.900000e-07 1.693257e-09 0.000000e+00
6.000000e-07 3.750687e-09 0.000000e+00
6.100000e-07 8.307770e-09 0.000000e+00
6.200000e-07 1.840161e-08 0.000000e+00
6.300000e-07 4.075904e-08 0.000000e+00
6.400000e-07 9.027979e-08 0.000000e+00
6.500000e-07 1.999656e-07 0.000000e+00
6.600000e-07 4.429130e-07 0.000000e+00
6.700000e-07 9.810256e-07 0.000000e+00
6.800000e-07 2.172908e-06 0.000000e+00
6.900000e-07 4.812843e-06 0.000000e+00
7.000000e-07 1.066010e-05 0.000000e+00
7.100000e-07 2.361134e-05 0.000000e+00
7.200000e-07 5.229732e-05 0.000000e+00
7.300000e-07 1.158345e-04 0.000000e+00
7.400000e-07 2.565643e-04 0.000000e+00
7.500000e-07 5.682694e-04 0.000000e+00
7.600000e-07 1.258671e-03 0.000000e+00
7.700000e-07 2.787854e-03 0.000000e+00
7.800000e-07 6.174867e-03 0.000000e+00
7.900000e-07 1.367682e-02 0.000000e+00
8.000000e-07 3.029302e-02 0.000000e+00
8.100000e-07 6.709650e-02 0.000000e+00
8.200000e-07 1.486131e-01 0.000000e+00
8.300000e-07 3.291651e-01 0.000000e+00
8.400000e-07 7.290713e-01 0.000000e+00
8.500000e-07 1.614824e+00 0.000000e+00
